wall_time,rel_time,payload_t,root_x,root_y,root_z,stream_id,step_m
1779872361.396654,5.925811,715.420044,-1.973503,3.131085,0.826702,1779872361396-0,0.000756
1779872361.416637,5.945795,715.440247,-1.973590,3.131038,0.826591,1779872361416-0,0.000149
1779872361.436491,5.965648,715.460205,-1.973790,3.131118,0.826540,1779872361436-0,0.000221
1779872361.456306,5.985464,715.480042,-1.974441,3.131591,0.826626,1779872361456-0,0.000809
1779872361.476238,6.005395,715.500061,-1.974902,3.131952,0.826687,1779872361476-0,0.000589
1779872361.501347,6.030504,715.520020,-1.975036,3.132035,0.826617,1779872361497-0,0.000173
1779872361.516342,6.045499,715.540039,-1.975461,3.132344,0.826690,1779872361516-0,0.000531
1779872361.536335,6.065493,715.560059,-1.976136,3.132842,0.826850,1779872361536-0,0.000853
1779872361.556687,6.085844,715.580200,-1.976423,3.133078,0.826948,1779872361556-0,0.000384
1779872361.576825,6.105982,715.600037,-1.977296,3.133800,0.827290,1779872361576-0,0.001184
1779872361.600733,6.129890,715.620300,-1.978017,3.134364,0.827585,1779872361596-0,0.000962
1779872361.616401,6.145559,715.640076,-1.978288,3.134506,0.827730,1779872361616-0,0.000338
1779872361.636641,6.165798,715.660217,-1.978587,3.134650,0.827877,1779872361636-0,0.000364
1779872361.656588,6.185745,715.680054,-1.979666,3.135302,0.828318,1779872361656-0,0.001335
1779872361.676613,6.205770,715.700073,-1.980265,3.135606,0.828573,1779872361676-0,0.000719
1779872361.696249,6.225406,715.720032,-1.980979,3.135958,0.828932,1779872361696-0,0.000873
1779872361.721967,6.251125,715.740051,-1.981430,3.136151,0.829217,1779872361716-0,0.000568
1779872361.736323,6.265480,715.760071,-1.981417,3.135927,0.829411,1779872361736-0,0.000296
1779872361.756311,6.285468,715.780029,-1.981796,3.136143,0.829693,1779872361756-0,0.000519
1779872361.776303,6.305460,715.800049,-1.981338,3.135635,0.829720,1779872361776-0,0.000685
1779872361.796291,6.325449,715.820068,-1.981177,3.135403,0.829741,1779872361796-0,0.000283
1779872361.820107,6.349265,715.840149,-1.980897,3.134908,0.829773,1779872361816-0,0.000569
1779872361.836437,6.365594,715.860046,-1.980653,3.134520,0.829738,1779872361836-0,0.000460
1779872361.856943,6.386101,715.880188,-1.979622,3.133403,0.829383,1779872361856-0,0.001561
1779872361.876411,6.405569,715.900085,-1.980204,3.133708,0.829629,1779872361876-0,0.000702
1779872361.896301,6.425458,715.920044,-1.979414,3.132847,0.829310,1779872361896-0,0.001211
1779872361.919765,6.448923,715.940063,-1.978639,3.132066,0.828982,1779872361916-0,0.001148
1779872361.936403,6.465560,715.960022,-1.977306,3.130728,0.828396,1779872361936-0,0.001978
1779872361.956501,6.485658,715.980042,-1.976781,3.130156,0.828149,1779872361956-0,0.000815
1779872361.976296,6.505454,716.000061,-1.975987,3.129198,0.827741,1779872361976-0,0.001309
1779872361.997770,6.526927,716.020325,-1.975704,3.128811,0.827577,1779872361997-0,0.000507
1779872362.016495,6.545653,716.040039,-1.974373,3.127350,0.826895,1779872362016-0,0.002091
1779872362.036599,6.565756,716.060059,-1.972340,3.125483,0.825961,1779872362036-0,0.002914
1779872362.056325,6.585482,716.080017,-1.968751,3.122206,0.824238,1779872362056-0,0.005156
1779872362.076271,6.605428,716.100037,-1.968664,3.121917,0.824016,1779872362076-0,0.000375
1779872362.096400,6.625557,716.120056,-1.970562,3.123260,0.824634,1779872362096-0,0.002406
1779872362.116338,6.645495,716.140076,-1.972151,3.124448,0.825195,1779872362116-0,0.002062
1779872362.140961,6.670118,716.160034,-1.974686,3.126422,0.826146,1779872362136-0,0.003350
1779872362.156792,6.685949,716.180176,-1.976778,3.128085,0.826953,1779872362156-0,0.002792
1779872362.176558,6.705715,716.200134,-1.979733,3.130455,0.828099,1779872362176-0,0.003957
1779872362.196581,6.725739,716.220215,-1.980904,3.131405,0.828547,1779872362196-0,0.001574
1779872362.216720,6.745877,716.240173,-1.982740,3.132915,0.829237,1779872362216-0,0.002475
1779872362.236665,6.765822,716.260193,-1.984488,3.134347,0.829885,1779872362236-0,0.002352
1779872362.256619,6.785776,716.280029,-1.986163,3.135734,0.830510,1779872362256-0,0.002262
1779872362.276286,6.805443,716.300049,-1.987388,3.136745,0.830963,1779872362276-0,0.001651
1779872362.296242,6.825399,716.320068,-1.988723,3.137851,0.831454,1779872362296-0,0.001803
1779872362.316386,6.845543,716.340088,-1.989145,3.138204,0.831608,1779872362316-0,0.000571
1779872362.336300,6.865457,716.360046,-1.990918,3.139658,0.832232,1779872362336-0,0.002376
1779872362.361424,6.890581,716.380127,-1.991739,3.140321,0.832519,1779872362356-0,0.001093
1779872362.376385,6.905542,716.400024,-1.991802,3.140346,0.832550,1779872362376-0,0.000075
1779872362.396405,6.925563,716.420044,-1.991388,3.139987,0.832416,1779872362396-0,0.000564
1779872362.416553,6.945710,716.440063,-1.989954,3.138789,0.831938,1779872362416-0,0.001929
1779872362.436613,6.965770,716.460083,-1.989357,3.138283,0.831737,1779872362436-0,0.000808
1779872362.461315,6.990472,716.480042,-1.988190,3.137276,0.831338,1779872362456-0,0.001593
1779872362.476959,7.006116,716.500061,-1.987764,3.136898,0.831189,1779872362476-0,0.000588
1779872362.496669,7.025826,716.520081,-1.987010,3.136209,0.830916,1779872362496-0,0.001057
1779872362.516538,7.045696,716.540100,-1.986671,3.135887,0.830785,1779872362516-0,0.000485
1779872362.536504,7.065661,716.560120,-1.985945,3.135169,0.830494,1779872362536-0,0.001063
1779872362.556412,7.085569,716.580078,-1.985652,3.134868,0.830373,1779872362556-0,0.000437
1779872362.582561,7.111718,716.600037,-1.985053,3.134115,0.830093,1779872362576-0,0.001002
1779872362.596578,7.125735,716.620056,-1.984647,3.133587,0.829910,1779872362596-0,0.000690
1779872362.616450,7.145607,716.640076,-1.984549,3.133283,0.829874,1779872362616-0,0.000321
1779872362.636256,7.165413,716.660034,-1.984151,3.132900,0.829751,1779872362636-0,0.000565
1779872362.656502,7.185659,716.680054,-1.983732,3.132511,0.829679,1779872362656-0,0.000576
1779872362.681983,7.211140,716.700073,-1.984061,3.132791,0.829877,1779872362676-0,0.000475
1779872362.696469,7.225626,716.720032,-1.983874,3.132711,0.829932,1779872362696-0,0.000211
1779872362.716535,7.245692,716.740051,-1.983755,3.132664,0.829956,1779872362716-0,0.000130
1779872362.736627,7.265784,716.760071,-1.983431,3.132536,0.829993,1779872362736-0,0.000350
1779872362.756455,7.285613,716.780090,-1.983499,3.132652,0.830090,1779872362756-0,0.000165
1779872362.776528,7.305685,716.800110,-1.983403,3.132701,0.830196,1779872362776-0,0.000151
1779872362.802155,7.331312,716.820984,-1.982580,3.132129,0.829966,1779872362797-0,0.001028
1779872362.816389,7.345546,716.840027,-1.982345,3.132083,0.829997,1779872362816-0,0.000242
1779872362.836288,7.365445,716.860046,-1.981554,3.131522,0.829744,1779872362836-0,0.001002
1779872362.856556,7.385713,716.880066,-1.980836,3.131102,0.829553,1779872362856-0,0.000853
1779872362.877875,7.407032,716.900391,-1.980971,3.131316,0.829654,1779872362877-0,0.000272
1779872362.896614,7.425771,716.920044,-1.980319,3.130917,0.829448,1779872362896-0,0.000791
1779872362.916409,7.445566,716.940063,-1.979430,3.130283,0.829123,1779872362916-0,0.001140
1779872362.936380,7.465537,716.960083,-1.977879,3.129158,0.828534,1779872362936-0,0.002004
1779872362.956561,7.485718,716.980042,-1.977222,3.128692,0.828281,1779872362956-0,0.000844
1779872362.976324,7.505481,717.000061,-1.976122,3.127930,0.827851,1779872362976-0,0.001406
1779872362.996565,7.525722,717.020081,-1.975535,3.127537,0.827617,1779872362996-0,0.000744
1779872363.020814,7.549972,717.040039,-1.974858,3.127103,0.827339,1779872363016-0,0.000851
1779872363.036692,7.565850,717.060059,-1.974602,3.126951,0.827231,1779872363036-0,0.000317
1779872363.056430,7.585587,717.080078,-1.974198,3.126747,0.827051,1779872363056-0,0.000486
1779872363.076465,7.605623,717.100098,-1.974101,3.126721,0.827003,1779872363076-0,0.000112
1779872363.096359,7.625516,717.120056,-1.971492,3.124760,0.825902,1779872363096-0,0.003444
1779872363.116545,7.645702,717.140076,-1.969863,3.123535,0.825198,1779872363116-0,0.002156
1779872363.141001,7.670158,717.160034,-1.971995,3.125532,0.826013,1779872363136-0,0.003033
1779872363.156543,7.685700,717.180054,-1.972992,3.126445,0.826404,1779872363156-0,0.001407
1779872363.176688,7.705846,717.200073,-1.974576,3.127869,0.827034,1779872363176-0,0.002221
1779872363.196754,7.725912,717.220398,-1.976081,3.129207,0.827631,1779872363196-0,0.002100
1779872363.216302,7.745460,717.240051,-1.977757,3.130713,0.828279,1779872363216-0,0.002344
1779872363.236617,7.765774,717.260071,-1.978637,3.131495,0.828616,1779872363236-0,0.001225
1779872363.266479,7.795636,717.280518,-1.980686,3.133325,0.829406,1779872363256-0,0.002858
1779872363.276426,7.805583,717.300049,-1.981980,3.134459,0.829902,1779872363276-0,0.001790
1779872363.296456,7.825613,717.320068,-1.982964,3.135423,0.830278,1779872363296-0,0.001428
1779872363.316333,7.845490,717.340027,-1.983619,3.136042,0.830524,1779872363316-0,0.000934
1779872363.336745,7.865902,717.360046,-1.984996,3.137385,0.831030,1779872363336-0,0.001990
1779872363.373293,7.902451,717.380066,-1.985572,3.137943,0.831241,1779872363356-0,0.000828
1779872363.376318,7.905475,717.400024,-1.985877,3.138363,0.831355,1779872363376-0,0.000531
1779872363.397072,7.926229,717.420593,-1.985491,3.138156,0.831215,1779872363396-0,0.000459
1779872363.416530,7.945687,717.440063,-1.984986,3.137823,0.831031,1779872363416-0,0.000632
1779872363.436404,7.965561,717.460022,-1.984186,3.137348,0.830729,1779872363436-0,0.000978
1779872363.456317,7.985474,717.480042,-1.983514,3.137041,0.830459,1779872363456-0,0.000786
1779872363.481899,8.011056,717.500061,-1.983289,3.136971,0.830363,1779872363476-0,0.000255
1779872363.496410,8.025567,717.520020,-1.982918,3.136916,0.830193,1779872363496-0,0.000411
1779872363.536678,8.065835,717.560242,-1.982452,3.137002,0.829949,1779872363536-0,0.000533
1779872363.556536,8.085694,717.580139,-1.982332,3.137055,0.829883,1779872363556-0,0.000147
1779872363.581202,8.110359,717.600098,-1.982101,3.137179,0.829758,1779872363576-0,0.000290
1779872363.596357,8.125515,717.620056,-1.981986,3.137247,0.829700,1779872363596-0,0.000145
1779872363.616330,8.145488,717.640076,-1.985374,3.140564,0.830906,1779872363616-0,0.004893
1779872363.636422,8.165580,717.660095,-1.985570,3.141359,0.831002,1779872363636-0,0.000825
1779872363.656324,8.185481,717.680054,-1.985113,3.141282,0.830855,1779872363656-0,0.000486
1779872363.676390,8.205547,717.700073,-1.985268,3.141980,0.830967,1779872363676-0,0.000724
1779872363.702495,8.231652,717.720032,-1.985490,3.142434,0.831082,1779872363696-0,0.000518
1779872363.716503,8.245661,717.740051,-1.985218,3.142778,0.831060,1779872363716-0,0.000439
1779872363.736393,8.265551,717.760071,-1.985205,3.143054,0.831100,1779872363736-0,0.000279
1779872363.756510,8.285667,717.780029,-1.985362,3.143877,0.831276,1779872363756-0,0.000856
1779872363.776298,8.305455,717.800049,-1.985659,3.144437,0.831444,1779872363776-0,0.000656
1779872363.796292,8.325449,717.820068,-1.985758,3.145134,0.831600,1779872363796-0,0.000722
1779872363.820514,8.349671,717.840027,-1.985289,3.145165,0.831509,1779872363816-0,0.000479
1779872363.836767,8.365924,717.860046,-1.985271,3.145764,0.831616,1779872363836-0,0.000608
1779872363.856559,8.385716,717.880066,-1.985098,3.145896,0.831601,1779872363856-0,0.000219
1779872363.876705,8.405862,717.900085,-1.983806,3.145447,0.831223,1779872363876-0,0.001419
1779872363.896370,8.425527,717.920044,-1.983119,3.145154,0.831008,1779872363896-0,0.000777
1779872363.920946,8.450103,717.940063,-1.981899,3.144490,0.830602,1779872363916-0,0.001447
1779872363.936852,8.466010,717.960144,-1.979858,3.143606,0.829939,1779872363936-0,0.002321
1779872363.956710,8.485868,717.980042,-1.979211,3.143405,0.829736,1779872363956-0,0.000707
1779872363.976561,8.505718,718.000061,-1.978081,3.143187,0.829392,1779872363976-0,0.001201
1779872363.996486,8.525644,718.020081,-1.977282,3.143170,0.829166,1779872363996-0,0.000831
1779872364.022793,8.551950,718.040039,-1.976856,3.143224,0.829053,1779872364016-0,0.000443
1779872364.037479,8.566636,718.060120,-1.976116,3.143459,0.828878,1779872364036-0,0.000796
1779872364.056345,8.585502,718.080078,-1.975798,3.143635,0.828814,1779872364056-0,0.000368
1779872364.076515,8.605673,718.100037,-1.975185,3.144178,0.828723,1779872364076-0,0.000825
1779872364.096637,8.625794,718.120361,-1.974972,3.144461,0.828707,1779872364096-0,0.000355
1779872364.131936,8.661093,718.141113,-1.973752,3.144893,0.828451,1779872364117-0,0.001319
1779872364.136266,8.665423,718.160034,-1.974173,3.146210,0.828758,1779872364136-0,0.001416
1779872364.156305,8.685462,718.180054,-1.975072,3.148922,0.829413,1779872364156-0,0.002932
1779872364.176344,8.705501,718.200073,-1.975576,3.150074,0.829722,1779872364176-0,0.001295
1779872364.196361,8.725518,718.220093,-1.976906,3.152514,0.830430,1779872364196-0,0.002868
1779872364.217019,8.746176,718.240723,-1.977810,3.154096,0.830880,1779872364216-0,0.001876
1779872364.248590,8.777747,718.260071,-1.979672,3.156756,0.831700,1779872364236-0,0.003349
1779872364.256319,8.785476,718.280090,-1.980273,3.157764,0.831983,1779872364256-0,0.001207
1779872364.276340,8.805497,718.300049,-1.981706,3.160072,0.832640,1779872364276-0,0.002795
1779872364.296338,8.825495,718.320068,-1.981930,3.160661,0.832772,1779872364296-0,0.000644
1779872364.316476,8.845633,718.340027,-1.982817,3.162193,0.833170,1779872364316-0,0.001814
1779872364.336797,8.865954,718.360046,-1.983392,3.163073,0.833409,1779872364336-0,0.001078
1779872364.363514,8.892671,718.380066,-1.984129,3.164522,0.833745,1779872364356-0,0.001660
1779872364.377243,8.906400,718.400085,-1.984061,3.164783,0.833758,1779872364376-0,0.000270
1779872364.396343,8.925500,718.420044,-1.984733,3.166048,0.834054,1779872364396-0,0.001462
1779872364.416873,8.946030,718.440063,-1.984222,3.165959,0.833932,1779872364416-0,0.000532
1779872364.436352,8.965509,718.460022,-1.983203,3.165634,0.833672,1779872364436-0,0.001101
1779872364.456320,8.985477,718.480042,-1.982326,3.165112,0.833416,1779872364456-0,0.001052
1779872364.489251,9.018408,718.500061,-1.980598,3.164324,0.832937,1779872364476-0,0.001959
1779872364.496361,9.025519,718.520081,-1.979962,3.164142,0.832770,1779872364496-0,0.000683
1779872364.516407,9.045564,718.540039,-1.978820,3.164002,0.832483,1779872364516-0,0.001185
1779872364.536430,9.065588,718.560059,-1.978128,3.164054,0.832318,1779872364536-0,0.000713
1779872364.557769,9.086926,718.580078,-1.977147,3.164313,0.832090,1779872364556-0,0.001041
1779872364.586946,9.116103,718.600098,-1.976669,3.164515,0.831982,1779872364576-0,0.000530
1779872364.596675,9.125832,718.620117,-1.977008,3.167519,0.832323,1779872364596-0,0.003042
1779872364.616415,9.145572,718.640076,-1.975938,3.168241,0.832108,1779872364616-0,0.001308
1779872364.636361,9.165518,718.660034,-1.974959,3.170706,0.832117,1779872364636-0,0.002652
1779872364.656512,9.185670,718.680054,-1.974915,3.172345,0.832309,1779872364656-0,0.001651
1779872364.676435,9.205592,718.700073,-1.974918,3.175591,0.832817,1779872364676-0,0.003286
1779872364.705968,9.235125,718.720032,-1.974527,3.177354,0.833167,1779872364696-0,0.001839
1779872364.716315,9.245472,718.740051,-1.974254,3.180600,0.834020,1779872364716-0,0.003368
1779872364.736397,9.265554,718.760071,-1.973826,3.182029,0.834476,1779872364736-0,0.001559
1779872364.756531,9.285688,718.780212,-1.977218,3.177888,0.835948,1779872364756-0,0.005551
1779872364.776713,9.305870,718.800171,-1.980987,3.167550,0.833211,1779872364776-0,0.011339
1779872364.796574,9.325731,718.820129,-1.983613,3.166942,0.832908,1779872364796-0,0.002713
1779872364.816424,9.345581,718.840027,-1.983156,3.166082,0.832669,1779872364816-0,0.001002
1779872364.836321,9.365478,718.860046,-1.981391,3.161064,0.831283,1779872364836-0,0.005498
1779872364.856516,9.385673,718.880066,-1.981344,3.159838,0.831062,1779872364856-0,0.001246
1779872364.876433,9.405590,718.900146,-1.981967,3.159164,0.831149,1779872364876-0,0.000922
1779872364.896262,9.425420,718.920044,-1.981581,3.158214,0.831022,1779872364896-0,0.001033
1779872364.916366,9.445524,718.940063,-1.981017,3.156310,0.830851,1779872364916-0,0.001993
1779872364.936357,9.465514,718.960083,-1.981268,3.155996,0.830952,1779872364936-0,0.000415
1779872364.956302,9.485459,718.980042,-1.980947,3.154749,0.830950,1779872364956-0,0.001288
1779872364.976258,9.505415,719.000061,-1.980845,3.154147,0.831017,1779872364976-0,0.000614
1779872364.996311,9.525468,719.020081,-1.981470,3.154124,0.831324,1779872364996-0,0.000696
1779872365.023146,9.552303,719.040039,-1.982398,3.154709,0.831708,1779872365016-0,0.001163
1779872365.036294,9.565451,719.060059,-1.983086,3.154766,0.832117,1779872365036-0,0.000803
1779872365.056426,9.585583,719.080078,-1.982563,3.154022,0.831978,1779872365056-0,0.000920
1779872365.076666,9.605823,719.100037,-1.980502,3.151497,0.831251,1779872365076-0,0.003340
1779872365.096702,9.625859,719.120056,-1.980604,3.151354,0.831272,1779872365096-0,0.000177
1779872365.123613,9.652770,719.140503,-1.980572,3.150890,0.831243,1779872365117-0,0.000466
1779872365.136248,9.665405,719.160034,-1.980332,3.150498,0.831148,1779872365136-0,0.000469
1779872365.156277,9.685434,719.180054,-1.979272,3.149146,0.830715,1779872365156-0,0.001772
1779872365.176280,9.705437,719.200073,-1.978884,3.148622,0.830539,1779872365176-0,0.000676
1779872365.196290,9.725447,719.220032,-1.977061,3.146695,0.829792,1779872365196-0,0.002756
1779872365.216343,9.745500,719.240051,-1.976113,3.145698,0.829392,1779872365216-0,0.001433
1779872365.240252,9.769409,719.260071,-1.974394,3.143760,0.828608,1779872365236-0,0.002707
1779872365.256454,9.785611,719.280029,-1.973855,3.143082,0.828339,1779872365256-0,0.000907
1779872365.276319,9.805476,719.300049,-1.971781,3.140665,0.827384,1779872365276-0,0.003325
1779872365.296430,9.825588,719.320068,-1.968019,3.136722,0.825738,1779872365296-0,0.005693
1779872365.316297,9.845454,719.340088,-1.969716,3.136791,0.825996,1779872365316-0,0.001718
1779872365.336260,9.865417,719.360046,-1.970967,3.137318,0.826363,1779872365336-0,0.001405
1779872365.360043,9.889200,719.380066,-1.975652,3.140183,0.827962,1779872365356-0,0.005720
1779872365.376307,9.905464,719.400024,-1.977714,3.141444,0.828632,1779872365376-0,0.002508
1779872365.396648,9.925805,719.420044,-1.980975,3.143284,0.829617,1779872365396-0,0.003872
1779872365.416579,9.945737,719.440063,-1.983230,3.144783,0.830325,1779872365416-0,0.002799
1779872365.436496,9.965653,719.460083,-1.987073,3.147116,0.831364,1779872365436-0,0.004614
1779872365.461076,9.990233,719.480042,-1.987946,3.147460,0.831526,1779872365456-0,0.000952
1779872365.476290,10.005447,719.500061,-1.990498,3.148862,0.832104,1779872365476-0,0.002969
1779872365.496354,10.025511,719.520081,-1.990758,3.148627,0.832023,1779872365496-0,0.000360
1779872365.516673,10.045830,719.540100,-1.991299,3.148482,0.831998,1779872365516-0,0.000561
1779872365.536366,10.065523,719.560059,-1.991468,3.148367,0.831978,1779872365536-0,0.000205
1779872365.556428,10.085585,719.580017,-1.992234,3.148530,0.832092,1779872365556-0,0.000792
1779872365.579792,10.108950,719.600037,-1.992155,3.148290,0.832034,1779872365576-0,0.000259
1779872365.596339,10.125496,719.620056,-1.992861,3.148609,0.832220,1779872365596-0,0.000796
1779872365.616230,10.145387,719.640076,-1.992656,3.148327,0.832172,1779872365616-0,0.000352
1779872365.636409,10.165566,719.660034,-1.992086,3.147663,0.832061,1779872365636-0,0.000883
1779872365.656285,10.185442,719.680054,-1.991264,3.146919,0.831835,1779872365656-0,0.001131
1779872365.676580,10.205737,719.700073,-1.989938,3.145719,0.831469,1779872365676-0,0.001826
1779872365.706077,10.235234,719.720032,-1.989404,3.145236,0.831318,1779872365696-0,0.000736
1779872365.716389,10.245546,719.740051,-1.988402,3.144329,0.831007,1779872365716-0,0.001386
1779872365.736423,10.265581,719.760071,-1.988054,3.144016,0.830883,1779872365736-0,0.000485
1779872365.756410,10.285567,719.780029,-1.987454,3.143481,0.830522,1779872365756-0,0.000881
1779872365.776653,10.305810,719.800232,-1.987156,3.143273,0.830326,1779872365776-0,0.000413
1779872365.799897,10.329055,719.820129,-1.987017,3.143309,0.830104,1779872365796-0,0.000264
1779872365.816836,10.345994,719.840088,-1.986824,3.143247,0.829967,1779872365816-0,0.000245
1779872365.836454,10.365611,719.860046,-1.986274,3.143015,0.829686,1779872365836-0,0.000660
1779872365.856582,10.385739,719.880066,-1.986383,3.143192,0.829705,1779872365856-0,0.000209
1779872365.876572,10.405729,719.900085,-1.986625,3.143525,0.829797,1779872365876-0,0.000422
1779872365.896590,10.425747,719.920044,-1.986639,3.143612,0.829834,1779872365896-0,0.000095
1779872365.919945,10.449102,719.940063,-1.985703,3.143090,0.829612,1779872365916-0,0.001094
1779872365.936387,10.465544,719.960022,-1.985751,3.143256,0.829662,1779872365936-0,0.000180
1779872365.956637,10.485794,719.980042,-1.985247,3.143067,0.829667,1779872365956-0,0.000538
1779872365.976375,10.505532,720.000061,-1.985132,3.143065,0.829753,1779872365976-0,0.000143
1779872365.996451,10.525608,720.020020,-1.985464,3.143502,0.830078,1779872365996-0,0.000637
1779872366.016488,10.545645,720.040039,-1.986062,3.144058,0.830367,1779872366016-0,0.000867
1779872366.039943,10.569100,720.060059,-1.986973,3.144916,0.830841,1779872366036-0,0.001338
1779872366.056619,10.585776,720.080078,-1.986951,3.144965,0.830908,1779872366056-0,0.000086
1779872366.076791,10.605948,720.100037,-1.985708,3.144135,0.830652,1779872366076-0,0.001516
1779872366.096360,10.625518,720.120056,-1.985994,3.144478,0.830846,1779872366096-0,0.000486
1779872366.116313,10.645471,720.140076,-1.985840,3.144349,0.830902,1779872366116-0,0.000208
1779872366.136579,10.665736,720.160034,-1.985916,3.144363,0.830967,1779872366136-0,0.000101
1779872366.160557,10.689714,720.180237,-1.985038,3.143470,0.830678,1779872366156-0,0.001285
1779872366.176622,10.705779,720.200195,-1.984405,3.142869,0.830440,1779872366176-0,0.000905
1779872366.196334,10.725491,720.220032,-1.982138,3.140878,0.829584,1779872366196-0,0.003136
1779872366.216856,10.746013,720.240234,-1.981213,3.140072,0.829213,1779872366216-0,0.001282
1779872366.236399,10.765557,720.260071,-1.979541,3.138647,0.828496,1779872366236-0,0.002310
1779872366.256622,10.785779,720.280151,-1.979023,3.138215,0.828256,1779872366256-0,0.000716
1779872366.280695,10.809853,720.300171,-1.978323,3.137641,0.827904,1779872366276-0,0.000971
1779872366.296625,10.825783,720.320190,-1.974041,3.134048,0.826217,1779872366296-0,0.005839
1779872366.316323,10.845480,720.340027,-1.973342,3.133408,0.825599,1779872366316-0,0.001131
1779872366.336509,10.865666,720.360168,-1.974229,3.134072,0.825824,1779872366336-0,0.001130
1779872366.356278,10.885435,720.380066,-1.977205,3.136329,0.826731,1779872366356-0,0.003844
1779872366.376719,10.905876,720.400208,-1.979282,3.137957,0.827388,1779872366376-0,0.002720
1779872366.400940,10.930097,720.420227,-1.981331,3.139436,0.827969,1779872366396-0,0.002593
1779872366.416266,10.945423,720.440063,-1.983683,3.141296,0.828718,1779872366416-0,0.003091
1779872366.436503,10.965660,720.460022,-1.986775,3.143615,0.829622,1779872366436-0,0.003970
1779872366.456446,10.985603,720.480042,-1.988014,3.144516,0.829993,1779872366456-0,0.001575
1779872366.476424,11.005581,720.500061,-1.990630,3.146398,0.830774,1779872366476-0,0.003317
1779872366.496366,11.025523,720.520081,-1.992286,3.147591,0.831263,1779872366496-0,0.002099
1779872366.521297,11.050454,720.540039,-1.994129,3.148860,0.831811,1779872366516-0,0.002304
1779872366.536434,11.065591,720.560059,-1.995054,3.149516,0.832079,1779872366536-0,0.001165
1779872366.556300,11.085458,720.580078,-1.996376,3.150432,0.832492,1779872366556-0,0.001660
1779872366.576636,11.105793,720.600098,-1.996127,3.150179,0.832440,1779872366576-0,0.000359
1779872366.596550,11.125707,720.620056,-1.996936,3.150790,0.832780,1779872366596-0,0.001070
1779872366.620357,11.149514,720.640076,-1.997342,3.151099,0.832980,1779872366616-0,0.000547
1779872366.636560,11.165717,720.660095,-1.997194,3.150892,0.833190,1779872366636-0,0.000330
1779872366.656402,11.185559,720.680054,-1.997061,3.150740,0.833284,1779872366656-0,0.000223
1779872366.676397,11.205554,720.700073,-1.996293,3.149993,0.833371,1779872366676-0,0.001075
1779872366.696741,11.225898,720.720215,-1.995773,3.149485,0.833461,1779872366696-0,0.000732
1779872366.721011,11.250168,720.740051,-1.994408,3.148234,0.833461,1779872366716-0,0.001851
1779872366.736515,11.265672,720.760071,-1.994210,3.148013,0.833652,1779872366736-0,0.000354
1779872366.756372,11.285530,720.780090,-1.993944,3.147641,0.834255,1779872366756-0,0.000757
1779872366.776239,11.305396,720.800049,-1.993433,3.147157,0.834390,1779872366776-0,0.000717
1779872366.796520,11.325678,720.820068,-1.992642,3.146465,0.834741,1779872366796-0,0.001108
1779872366.816302,11.345459,720.840088,-1.991709,3.145745,0.834686,1779872366816-0,0.001179
1779872366.839646,11.368803,720.860046,-1.989713,3.144367,0.834541,1779872366836-0,0.002429
1779872366.856331,11.385488,720.880066,-1.989152,3.144081,0.834566,1779872366856-0,0.000630
1779872366.876286,11.405443,720.900024,-1.987757,3.143479,0.834533,1779872366876-0,0.001520
1779872366.896498,11.425655,720.920044,-1.987097,3.143189,0.834463,1779872366896-0,0.000724
1779872366.916431,11.445589,720.940063,-1.985034,3.141985,0.833936,1779872366916-0,0.002446
1779872366.943107,11.472264,720.960083,-1.984422,3.141799,0.833879,1779872366937-0,0.000642
1779872366.956450,11.485607,720.980042,-1.982213,3.140460,0.833155,1779872366956-0,0.002683
1779872366.976422,11.505579,721.000061,-1.981322,3.139985,0.832876,1779872366976-0,0.001048
1779872366.996633,11.525790,721.020020,-1.980254,3.139659,0.832604,1779872366996-0,0.001149
1779872367.016277,11.545434,721.040039,-1.979532,3.139353,0.832341,1779872367016-0,0.000828
1779872367.036255,11.565412,721.060059,-1.978520,3.139268,0.831983,1779872367036-0,0.001077
1779872367.065214,11.594371,721.080017,-1.977418,3.138684,0.831500,1779872367056-0,0.001337
1779872367.076283,11.605440,721.100037,-1.976390,3.138696,0.831078,1779872367076-0,0.001111
1779872367.096333,11.625490,721.120056,-1.975799,3.138548,0.830821,1779872367096-0,0.000661
1779872367.116349,11.645506,721.140076,-1.976055,3.139505,0.830969,1779872367116-0,0.001001
1779872367.136420,11.665577,721.160034,-1.976099,3.139873,0.830994,1779872367136-0,0.000371
1779872367.161921,11.691078,721.180054,-1.976015,3.140552,0.830882,1779872367156-0,0.000694
1779872367.176380,11.705537,721.200073,-1.976175,3.141035,0.830872,1779872367176-0,0.000509
1779872367.196261,11.725419,721.220032,-1.975988,3.141595,0.830619,1779872367196-0,0.000642
1779872367.216310,11.745467,721.240051,-1.975925,3.141961,0.830512,1779872367216-0,0.000387
1779872367.236293,11.765450,721.260071,-1.975031,3.142167,0.829973,1779872367236-0,0.001064
1779872367.256473,11.785630,721.280029,-1.974359,3.142013,0.829597,1779872367256-0,0.000786
1779872367.280267,11.809424,721.300049,-1.972550,3.141316,0.828601,1779872367276-0,0.002179
1779872367.296462,11.825619,721.320068,-1.971796,3.141233,0.828133,1779872367296-0,0.000892
1779872367.316308,11.845466,721.340088,-1.969620,3.140267,0.827127,1779872367316-0,0.002585
1779872367.336468,11.865625,721.360168,-1.969614,3.140722,0.827083,1779872367336-0,0.000457
