wall_time,rel_time,payload_t,root_x,root_y,root_z,stream_id,step_m
1779872161.176355,7.520905,515.200073,-4.175850,2.257798,0.836249,1779872161176-0,0.002506
1779872161.196296,7.540846,515.220032,-4.175616,2.257039,0.836874,1779872161196-0,0.001011
1779872161.216517,7.561067,515.240051,-4.175169,2.255776,0.838041,1779872161216-0,0.001776
1779872161.236383,7.580933,515.260071,-4.174294,2.254913,0.838789,1779872161236-0,0.001439
1779872161.256337,7.600887,515.280029,-4.173806,2.254156,0.839916,1779872161256-0,0.001443
1779872161.280490,7.625040,515.300110,-4.173368,2.253837,0.840420,1779872161276-0,0.000740
1779872161.296297,7.640847,515.320068,-4.173574,2.253585,0.841801,1779872161296-0,0.001419
1779872161.316426,7.660976,515.340027,-4.173169,2.253469,0.842270,1779872161316-0,0.000630
1779872161.336513,7.681063,515.360046,-4.172522,2.253409,0.843134,1779872161336-0,0.001081
1779872161.356271,7.700821,515.380066,-4.172268,2.253439,0.843521,1779872161356-0,0.000464
1779872161.376323,7.720873,515.400085,-4.172040,2.253612,0.844375,1779872161376-0,0.000901
1779872161.401932,7.746481,515.420044,-4.171912,2.253674,0.844636,1779872161396-0,0.000297
1779872161.416316,7.760866,515.440063,-4.171508,2.253916,0.845271,1779872161416-0,0.000791
1779872161.436341,7.780890,515.460022,-4.171500,2.254079,0.845559,1779872161436-0,0.000331
1779872161.456466,7.801015,515.480042,-4.171166,2.254386,0.845981,1779872161456-0,0.000619
1779872161.476515,7.821064,515.500122,-4.171029,2.254571,0.846195,1779872161476-0,0.000315
1779872161.503794,7.848344,515.520142,-4.171688,2.255013,0.846758,1779872161497-0,0.000973
1779872161.516376,7.860926,515.540039,-4.170771,2.255188,0.846833,1779872161516-0,0.000937
1779872161.536523,7.881073,515.560059,-4.171066,2.255544,0.847138,1779872161536-0,0.000553
1779872161.556393,7.900943,515.580078,-4.170350,2.255756,0.847160,1779872161556-0,0.000747
1779872161.576397,7.920946,515.600037,-4.170194,2.256004,0.847135,1779872161576-0,0.000294
1779872161.596396,7.940945,515.620056,-4.169692,2.256119,0.847000,1779872161596-0,0.000532
1779872161.621952,7.966502,515.640076,-4.168180,2.256432,0.846531,1779872161616-0,0.001613
1779872161.636419,7.980968,515.660034,-4.168416,2.256659,0.846379,1779872161636-0,0.000360
1779872161.656689,8.001238,515.680054,-4.167597,2.257314,0.845857,1779872161656-0,0.001171
1779872161.676440,8.020990,515.700073,-4.166416,2.257749,0.845481,1779872161676-0,0.001314
1779872161.696377,8.040926,515.720032,-4.166085,2.259299,0.844762,1779872161696-0,0.001740
1779872161.717594,8.062143,515.740051,-4.165866,2.260165,0.844375,1779872161717-0,0.000974
1779872161.736368,8.080917,515.760071,-4.165153,2.262046,0.843477,1779872161736-0,0.002204
1779872161.756305,8.100855,515.780029,-4.164514,2.263307,0.842814,1779872161756-0,0.001561
1779872161.776865,8.121415,515.800049,-4.163304,2.265292,0.841690,1779872161776-0,0.002582
1779872161.796414,8.140964,515.820068,-4.163197,2.266289,0.841207,1779872161796-0,0.001113
1779872161.816341,8.160891,515.840088,-4.160964,2.267545,0.840293,1779872161816-0,0.002720
1779872161.836397,8.180946,515.860107,-4.158840,2.269149,0.839474,1779872161836-0,0.002785
1779872161.864239,8.208788,515.880249,-4.157890,2.271376,0.838777,1779872161856-0,0.002519
1779872161.876475,8.221024,515.900146,-4.157297,2.272156,0.838480,1779872161876-0,0.001024
1779872161.896478,8.241027,515.920044,-4.150360,2.273716,0.836817,1779872161896-0,0.007302
1779872161.916760,8.261310,515.940247,-4.147949,2.274332,0.836253,1779872161916-0,0.002552
1779872161.936640,8.281189,515.960083,-4.144787,2.275732,0.835563,1779872161936-0,0.003526
1779872161.962344,8.306894,515.980042,-4.144572,2.276543,0.835489,1779872161956-0,0.000843
1779872161.976441,8.320991,516.000061,-4.143386,2.278884,0.835265,1779872161976-0,0.002634
1779872161.996494,8.341044,516.020203,-4.140373,2.280373,0.834796,1779872161996-0,0.003393
1779872162.016458,8.361007,516.040100,-4.136245,2.283841,0.834172,1779872162016-0,0.005427
1779872162.036517,8.381067,516.060120,-4.133439,2.285985,0.833785,1779872162036-0,0.003552
1779872162.056350,8.400900,516.080078,-4.131823,2.288877,0.833655,1779872162056-0,0.003316
1779872162.081693,8.426243,516.100159,-4.131272,2.290308,0.833634,1779872162076-0,0.001533
1779872162.096367,8.440917,516.120056,-4.129764,2.293740,0.833532,1779872162096-0,0.003750
1779872162.116382,8.460932,516.140076,-4.129023,2.295254,0.833463,1779872162116-0,0.001688
1779872162.136467,8.481017,516.160034,-4.127370,2.298373,0.833270,1779872162136-0,0.003535
1779872162.156807,8.501357,516.180176,-4.126171,2.300522,0.833111,1779872162156-0,0.002466
1779872162.182765,8.527315,516.200073,-4.124294,2.303865,0.832862,1779872162176-0,0.003842
1779872162.196477,8.541027,516.220032,-4.123340,2.305587,0.832739,1779872162196-0,0.001973
1779872162.216344,8.560894,516.240051,-4.121140,2.309650,0.832451,1779872162216-0,0.004630
1779872162.236432,8.580981,516.260071,-4.120233,2.311383,0.832327,1779872162236-0,0.001960
1779872162.256382,8.600932,516.280090,-4.117785,2.314967,0.831950,1779872162256-0,0.004357
1779872162.276449,8.620999,516.300049,-4.115553,2.316956,0.831567,1779872162276-0,0.003014
1779872162.307724,8.652274,516.320068,-4.112116,2.321373,0.830957,1779872162296-0,0.005630
1779872162.316994,8.661544,516.340088,-4.110945,2.323243,0.830742,1779872162316-0,0.002217
1779872162.337518,8.682067,516.361023,-4.110020,2.326778,0.830571,1779872162337-0,0.003658
1779872162.358197,8.702747,516.380066,-4.108722,2.329276,0.830327,1779872162356-0,0.002826
1779872162.376434,8.720983,516.400024,-4.107772,2.332860,0.830146,1779872162376-0,0.003712
1779872162.396430,8.740980,516.420044,-4.107281,2.334656,0.830052,1779872162396-0,0.001865
1779872162.416627,8.761177,516.440063,-4.106102,2.338850,0.829832,1779872162416-0,0.004362
1779872162.436631,8.781180,516.460022,-4.105583,2.340648,0.829737,1779872162436-0,0.001873
1779872162.456533,8.801083,516.480042,-4.103304,2.344430,0.829349,1779872162456-0,0.004433
1779872162.476512,8.821062,516.500061,-4.102284,2.346276,0.829187,1779872162476-0,0.002115
1779872162.496659,8.841209,516.520081,-4.100398,2.350400,0.828922,1779872162496-0,0.004543
1779872162.523080,8.867630,516.540039,-4.100221,2.352012,0.828911,1779872162516-0,0.001622
1779872162.536404,8.880954,516.560059,-4.098694,2.355254,0.828732,1779872162536-0,0.003588
1779872162.556449,8.900999,516.580078,-4.098579,2.357184,0.828747,1779872162556-0,0.001933
1779872162.576287,8.920837,516.600037,-4.098349,2.359905,0.828773,1779872162576-0,0.002731
1779872162.596390,8.940940,516.620117,-4.098216,2.361184,0.828789,1779872162596-0,0.001286
1779872162.616374,8.960924,516.640076,-4.097939,2.363585,0.828818,1779872162616-0,0.002417
1779872162.640312,8.984862,516.660095,-4.097760,2.365072,0.828833,1779872162636-0,0.001498
1779872162.656544,9.001093,516.680176,-4.097500,2.367135,0.828843,1779872162656-0,0.002079
1779872162.676486,9.021035,516.700073,-4.097370,2.368088,0.828843,1779872162676-0,0.000962
1779872162.696341,9.040891,516.720093,-4.097069,2.370113,0.828822,1779872162696-0,0.002048
1779872162.716486,9.061036,516.740051,-4.096944,2.370908,0.828798,1779872162716-0,0.000805
1779872162.736303,9.080853,516.760071,-4.096710,2.372390,0.828711,1779872162736-0,0.001503
1779872162.756372,9.100922,516.780029,-4.096564,2.373306,0.828622,1779872162756-0,0.000932
1779872162.776455,9.121005,516.800110,-4.096352,2.374583,0.828437,1779872162776-0,0.001308
1779872162.796385,9.140935,516.820068,-4.096248,2.375182,0.828323,1779872162796-0,0.000618
1779872162.816705,9.161254,516.840088,-4.096002,2.376472,0.828020,1779872162816-0,0.001348
1779872162.851542,9.196091,516.860046,-4.095893,2.376979,0.827880,1779872162836-0,0.000537
1779872162.856309,9.200858,516.880066,-4.095666,2.377911,0.827600,1779872162856-0,0.000999
1779872162.876548,9.221098,516.900208,-4.095504,2.378468,0.827427,1779872162876-0,0.000606
1779872162.896438,9.240988,516.920044,-4.095243,2.379213,0.827198,1779872162896-0,0.000822
1779872162.916820,9.261369,516.940125,-4.095109,2.379548,0.827096,1779872162916-0,0.000375
1779872162.940985,9.285535,516.960205,-4.094841,2.380150,0.826914,1779872162936-0,0.000683
1779872162.956855,9.301405,516.980225,-4.094709,2.380417,0.826833,1779872162956-0,0.000309
1779872162.976880,9.321429,517.000122,-4.094439,2.380875,0.826690,1779872162976-0,0.000550
1779872162.996462,9.341012,517.020081,-4.094300,2.381064,0.826626,1779872162996-0,0.000243
1779872163.016591,9.361140,517.040039,-4.093966,2.381412,0.826495,1779872163016-0,0.000500
1779872163.036494,9.381044,517.060059,-4.093819,2.381524,0.826444,1779872163036-0,0.000192
1779872163.062511,9.407061,517.080078,-4.093459,2.381707,0.826337,1779872163056-0,0.000418
1779872163.076362,9.420912,517.100037,-4.093296,2.381754,0.826293,1779872163076-0,0.000175
1779872163.096621,9.441170,517.120056,-4.092953,2.381795,0.826207,1779872163096-0,0.000356
1779872163.116357,9.460906,517.140076,-4.092775,2.381789,0.826166,1779872163116-0,0.000183
1779872163.136611,9.481160,517.160034,-4.092349,2.381705,0.826071,1779872163136-0,0.000445
1779872163.162275,9.506825,517.180054,-4.092165,2.381637,0.826032,1779872163156-0,0.000200
1779872163.176827,9.521377,517.200073,-4.091805,2.381440,0.825963,1779872163176-0,0.000416
1779872163.196674,9.541224,517.220032,-4.091633,2.381310,0.825933,1779872163196-0,0.000218
1779872163.216789,9.561339,517.240051,-4.091261,2.380916,0.825881,1779872163216-0,0.000544
1779872163.236410,9.580960,517.260071,-4.091121,2.380706,0.825867,1779872163236-0,0.000253
1779872163.256484,9.601033,517.280029,-4.090834,2.380126,0.825851,1779872163256-0,0.000648
1779872163.281880,9.626430,517.300110,-4.090724,2.379841,0.825850,1779872163276-0,0.000305
1779872163.296303,9.640853,517.320068,-4.090525,2.379210,0.825858,1779872163296-0,0.000661
1779872163.316403,9.660952,517.340027,-4.090436,2.378864,0.825867,1779872163316-0,0.000358
1779872163.336293,9.680843,517.360046,-4.090254,2.377974,0.825895,1779872163336-0,0.000909
1779872163.356323,9.700873,517.380066,-4.090188,2.377556,0.825911,1779872163356-0,0.000423
1779872163.376388,9.720937,517.400085,-4.090079,2.376658,0.825948,1779872163376-0,0.000905
1779872163.404408,9.748958,517.420044,-4.090037,2.376178,0.825970,1779872163396-0,0.000483
1779872163.416603,9.761153,517.440063,-4.089993,2.375505,0.826000,1779872163416-0,0.000675
1779872163.436586,9.781135,517.460083,-4.089957,2.374427,0.826048,1779872163436-0,0.001080
1779872163.456963,9.801512,517.480225,-4.089959,2.373266,0.826101,1779872163456-0,0.001163
1779872163.476606,9.821156,517.500183,-4.090003,2.372019,0.826161,1779872163476-0,0.001249
1779872163.504359,9.848908,517.520081,-4.090043,2.371363,0.826196,1779872163496-0,0.000657
1779872163.516423,9.860973,517.540161,-4.088695,2.369022,0.825989,1779872163516-0,0.002709
1779872163.536338,9.880888,517.560059,-4.085740,2.365710,0.825433,1779872163536-0,0.004474
1779872163.556264,9.900813,517.580017,-4.084911,2.363463,0.825312,1779872163556-0,0.002397
1779872163.576316,9.920865,517.600037,-4.087082,2.361301,0.825918,1779872163576-0,0.003124
1779872163.596345,9.940895,517.620056,-4.087726,2.360131,0.826137,1779872163596-0,0.001353
1779872163.621726,9.966276,517.640076,-4.090268,2.358314,0.826889,1779872163616-0,0.003214
1779872163.636457,9.981006,517.660034,-4.091215,2.357533,0.827183,1779872163636-0,0.001261
1779872163.656464,10.001014,517.680054,-4.093750,2.355823,0.827937,1779872163656-0,0.003150
1779872163.676422,10.020972,517.700073,-4.094659,2.355011,0.828204,1779872163676-0,0.001248
1779872163.696505,10.041054,517.720032,-4.097064,2.353747,0.828824,1779872163696-0,0.002786
1779872163.722830,10.067379,517.740051,-4.097067,2.352614,0.828850,1779872163716-0,0.001133
1779872163.736447,10.080997,517.760071,-4.098498,2.350996,0.829167,1779872163736-0,0.002184
1779872163.756549,10.101099,517.780029,-4.100147,2.350230,0.829502,1779872163756-0,0.001849
1779872163.776623,10.121172,517.800049,-4.100570,2.348327,0.829561,1779872163776-0,0.001950
1779872163.796364,10.140913,517.820068,-4.100971,2.347480,0.829627,1779872163796-0,0.000940
1779872163.816297,10.160847,517.840027,-4.102408,2.345926,0.829908,1779872163816-0,0.002135
1779872163.843790,10.188340,517.860046,-4.103603,2.345515,0.830153,1779872163836-0,0.001287
1779872163.856330,10.200880,517.880066,-4.103994,2.344102,0.830230,1779872163856-0,0.001468
1779872163.876355,10.220905,517.900085,-4.104020,2.343392,0.830226,1779872163876-0,0.000710
1779872163.896307,10.240856,517.920044,-4.103851,2.341873,0.830156,1779872163896-0,0.001530
1779872163.916309,10.260858,517.940063,-4.103946,2.341121,0.830160,1779872163916-0,0.000757
1779872163.943609,10.288159,517.960083,-4.104120,2.340724,0.830185,1779872163936-0,0.000435
1779872163.956479,10.301029,517.980042,-4.104321,2.339975,0.830217,1779872163956-0,0.000776
1779872163.976479,10.321028,518.000061,-4.104317,2.339825,0.830216,1779872163976-0,0.000150
1779872163.996368,10.340918,518.020081,-4.103849,2.339139,0.830124,1779872163996-0,0.000836
1779872164.016350,10.360900,518.040039,-4.103889,2.338898,0.830133,1779872164016-0,0.000244
1779872164.041433,10.385983,518.060059,-4.103930,2.338384,0.830146,1779872164036-0,0.000516
1779872164.056321,10.400871,518.080078,-4.103912,2.337837,0.830149,1779872164056-0,0.000547
1779872164.076286,10.420836,518.100037,-4.103878,2.337555,0.830145,1779872164076-0,0.000285
1779872164.096218,10.440768,518.120056,-4.103756,2.336977,0.830125,1779872164096-0,0.000591
1779872164.116455,10.461005,518.140076,-4.103671,2.336682,0.830110,1779872164116-0,0.000307
1779872164.136469,10.481019,518.160034,-4.103412,2.335979,0.830067,1779872164136-0,0.000750
1779872164.156561,10.501111,518.180054,-4.103278,2.335674,0.830046,1779872164156-0,0.000334
1779872164.177436,10.521986,518.200073,-4.102925,2.334971,0.829989,1779872164176-0,0.000789
1779872164.196366,10.540916,518.220093,-4.102758,2.334677,0.829962,1779872164196-0,0.000339
1779872164.216306,10.560855,518.240051,-4.102412,2.334098,0.829908,1779872164216-0,0.000676
1779872164.236324,10.580874,518.260071,-4.103186,2.334075,0.830090,1779872164236-0,0.000795
1779872164.256305,10.600855,518.280029,-4.103682,2.333588,0.830248,1779872164256-0,0.000713
1779872164.276376,10.620926,518.300049,-4.103776,2.333385,0.830289,1779872164276-0,0.000227
1779872164.296273,10.640822,518.320068,-4.103866,2.332945,0.830355,1779872164296-0,0.000454
1779872164.316334,10.660884,518.340088,-4.103895,2.332713,0.830385,1779872164316-0,0.000235
1779872164.336329,10.680879,518.360046,-4.104215,2.332212,0.830512,1779872164336-0,0.000608
1779872164.372103,10.716653,518.380066,-4.104204,2.331945,0.830533,1779872164356-0,0.000267
1779872164.376298,10.720848,518.400085,-4.104064,2.331271,0.830554,1779872164376-0,0.000689
1779872164.396356,10.740906,518.420044,-4.104255,2.331128,0.830611,1779872164396-0,0.000245
1779872164.416401,10.760951,518.440063,-4.103818,2.330336,0.830554,1779872164416-0,0.000906
1779872164.437223,10.781773,518.460083,-4.103945,2.330057,0.830597,1779872164436-0,0.000310
1779872164.465426,10.809975,518.480042,-4.103733,2.329255,0.830570,1779872164456-0,0.000830
1779872164.476446,10.820996,518.500061,-4.103522,2.328871,0.830526,1779872164476-0,0.000441
1779872164.496361,10.840910,518.520081,-4.103254,2.328108,0.830464,1779872164496-0,0.000811
1779872164.516341,10.860891,518.540039,-4.103189,2.327730,0.830445,1779872164516-0,0.000384
1779872164.536690,10.881240,518.560059,-4.103188,2.326856,0.830425,1779872164536-0,0.000874
1779872164.556323,10.900872,518.580078,-4.103248,2.326483,0.830429,1779872164556-0,0.000377
1779872164.588176,10.932725,518.600037,-4.103454,2.325739,0.830449,1779872164576-0,0.000772
1779872164.596306,10.940856,518.620056,-4.103648,2.325243,0.830470,1779872164596-0,0.000533
1779872164.616378,10.960927,518.640076,-4.104004,2.324500,0.830510,1779872164616-0,0.000825
1779872164.638309,10.982859,518.660034,-4.104207,2.324130,0.830534,1779872164636-0,0.000422
1779872164.656722,11.001271,518.680237,-4.104726,2.323271,0.830596,1779872164656-0,0.001006
1779872164.689902,11.034451,518.700073,-4.164327,2.299481,0.833951,1779872164676-0,0.064261
1779872164.697115,11.041665,518.720032,-4.257164,2.260395,0.828826,1779872164696-0,0.100861
1779872164.716404,11.060954,518.740051,-4.254814,2.262383,0.828889,1779872164716-0,0.003079
1779872164.736739,11.081289,518.760437,-4.257758,2.261495,0.828803,1779872164736-0,0.003076
1779872164.757201,11.101751,518.780884,-4.258820,2.261319,0.828864,1779872164757-0,0.001079
1779872164.776470,11.121020,518.800049,-4.257955,2.263143,0.829738,1779872164776-0,0.002200
1779872164.796374,11.140923,518.820068,-4.257298,2.264268,0.830202,1779872164796-0,0.001383
1779872164.816396,11.160945,518.840027,-4.256155,2.266815,0.831044,1779872164816-0,0.002916
1779872164.836556,11.181106,518.860046,-4.256040,2.267674,0.831194,1779872164836-0,0.000880
1779872164.856705,11.201255,518.880066,-4.254815,2.269733,0.831197,1779872164856-0,0.002396
1779872164.876564,11.221114,518.900085,-4.254658,2.270531,0.830950,1779872164876-0,0.000850
1779872164.900431,11.244981,518.920044,-4.252327,2.272924,0.830223,1779872164896-0,0.003419
1779872164.916374,11.260923,518.940063,-4.251075,2.273842,0.829966,1779872164916-0,0.001574
1779872164.936337,11.280887,518.960022,-4.248038,2.276512,0.829121,1779872164936-0,0.004131
1779872164.956340,11.300889,518.980042,-4.246690,2.278131,0.828608,1779872164956-0,0.002168
1779872164.976448,11.320998,519.000061,-4.243913,2.281203,0.827822,1779872164976-0,0.004215
1779872164.996248,11.340797,519.020020,-4.243143,2.282718,0.827566,1779872164996-0,0.001719
1779872165.021108,11.365657,519.040039,-4.240685,2.286273,0.827402,1779872165016-0,0.004325
1779872165.036298,11.380848,519.060059,-4.240190,2.288622,0.827477,1779872165036-0,0.002401
1779872165.056274,11.400824,519.080078,-4.238494,2.294525,0.828270,1779872165056-0,0.006194
1779872165.076459,11.421009,519.100220,-4.237138,2.298892,0.829253,1779872165076-0,0.004677
1779872165.096671,11.441221,519.120239,-4.237182,2.304119,0.830227,1779872165096-0,0.005317
1779872165.122099,11.466648,519.140198,-4.237013,2.306472,0.830673,1779872165116-0,0.002401
1779872165.136333,11.480883,519.160034,-4.236955,2.311033,0.831416,1779872165136-0,0.004621
1779872165.156341,11.500890,519.180054,-4.236026,2.312776,0.831992,1779872165156-0,0.002058
1779872165.176554,11.521103,519.200073,-4.233645,2.316288,0.833501,1779872165176-0,0.004504
1779872165.196620,11.541170,519.220215,-4.232090,2.318057,0.834513,1779872165196-0,0.002563
1779872165.216891,11.561440,519.240234,-4.225057,2.321918,0.837990,1779872165216-0,0.008744
1779872165.241179,11.585728,519.260071,-4.222833,2.323370,0.839191,1779872165236-0,0.002915
1779872165.256264,11.600814,519.280029,-4.218055,2.325550,0.841922,1779872165256-0,0.005919
1779872165.276497,11.621047,519.300049,-4.215242,2.326270,0.843636,1779872165276-0,0.003372
1779872165.296285,11.640835,519.320068,-4.213428,2.326208,0.845390,1779872165296-0,0.002524
1779872165.316395,11.660945,519.340027,-4.213033,2.325714,0.846175,1779872165316-0,0.001008
1779872165.336409,11.680958,519.360046,-4.214023,2.324422,0.847174,1779872165336-0,0.001909
1779872165.361221,11.705771,519.380066,-4.213322,2.323844,0.847715,1779872165356-0,0.001058
1779872165.376357,11.720907,519.400085,-4.213719,2.323600,0.848270,1779872165376-0,0.000725
1779872165.396340,11.740890,519.420044,-4.214484,2.323745,0.848278,1779872165396-0,0.000778
1779872165.416310,11.760859,519.440063,-4.217028,2.324346,0.847945,1779872165416-0,0.002635
1779872165.436585,11.781135,519.460083,-4.217013,2.324309,0.848116,1779872165436-0,0.000176
1779872165.461786,11.806335,519.480042,-4.217265,2.324353,0.848309,1779872165456-0,0.000321
1779872165.476470,11.821019,519.500061,-4.216890,2.324220,0.848599,1779872165476-0,0.000493
1779872165.496759,11.841309,519.520142,-4.216191,2.324003,0.849060,1779872165496-0,0.000864
1779872165.516740,11.861289,519.540222,-4.215776,2.323892,0.849293,1779872165516-0,0.000489
1779872165.536718,11.881268,519.560242,-4.214658,2.323629,0.849820,1779872165536-0,0.001263
1779872165.562162,11.906712,519.580078,-4.214124,2.323511,0.850024,1779872165556-0,0.000584
1779872165.576372,11.920922,519.600037,-4.206167,2.321349,0.852371,1779872165576-0,0.008573
1779872165.596358,11.940908,519.620056,-4.201790,2.320292,0.853417,1779872165596-0,0.004622
1779872165.616398,11.960948,519.640076,-4.193134,2.318570,0.854685,1779872165616-0,0.008917
1779872165.636342,11.980891,519.660034,-4.189778,2.318023,0.854810,1779872165636-0,0.003402
1779872165.656376,12.000926,519.680054,-4.183099,2.317212,0.854268,1779872165656-0,0.006750
1779872165.681464,12.026014,519.700073,-4.181583,2.317199,0.853516,1779872165676-0,0.001692
1779872165.696505,12.041054,519.720093,-4.179317,2.316875,0.851819,1779872165696-0,0.002849
1779872165.716750,12.061300,519.740051,-4.178775,2.316374,0.850946,1779872165716-0,0.001143
1779872165.736964,12.081514,519.760254,-4.177752,2.313888,0.848659,1779872165736-0,0.003529
1779872165.756490,12.101040,519.780029,-4.177397,2.312552,0.847638,1779872165756-0,0.001718
1779872165.780716,12.125265,519.800049,-4.175693,2.309746,0.845565,1779872165776-0,0.003883
1779872165.796371,12.140920,519.820068,-4.174327,2.308235,0.844221,1779872165796-0,0.002440
1779872165.816347,12.160897,519.840027,-4.170976,2.306628,0.842136,1779872165816-0,0.004262
1779872165.836532,12.181082,519.860046,-4.170247,2.306247,0.841168,1779872165836-0,0.001270
1779872165.856429,12.200978,519.880066,-4.171337,2.305570,0.839718,1779872165856-0,0.001937
1779872165.876379,12.220928,519.900085,-4.172507,2.305013,0.839057,1779872165876-0,0.001455
1779872165.901300,12.245849,519.920044,-4.174221,2.303329,0.837771,1779872165896-0,0.002725
1779872165.916485,12.261034,519.940063,-4.175042,2.302132,0.837175,1779872165916-0,0.001569
1779872165.936572,12.281122,519.960083,-4.175581,2.299212,0.836010,1779872165936-0,0.003190
1779872165.956477,12.301027,519.980042,-4.175913,2.297959,0.835559,1779872165956-0,0.001373
1779872165.976444,12.320994,520.000061,-4.174887,2.294882,0.834283,1779872165976-0,0.003485
1779872166.003156,12.347706,520.020081,-4.172941,2.292336,0.833163,1779872165996-0,0.003394
1779872166.016317,12.360867,520.040039,-4.174767,2.288631,0.831982,1779872166016-0,0.004296
1779872166.036314,12.380863,520.060059,-4.175249,2.286827,0.831477,1779872166036-0,0.001934
1779872166.056342,12.400892,520.080078,-4.176807,2.283244,0.830753,1779872166056-0,0.003974
1779872166.076453,12.421003,520.100159,-4.177357,2.280825,0.830392,1779872166076-0,0.002506
1779872166.100755,12.445305,520.120056,-4.177420,2.277861,0.830030,1779872166096-0,0.002987
1779872166.116434,12.460984,520.140198,-4.176801,2.276605,0.829857,1779872166116-0,0.001411
1779872166.136288,12.480838,520.160034,-4.177542,2.274819,0.829872,1779872166136-0,0.001934
1779872166.156455,12.501005,520.180237,-4.178066,2.274184,0.829955,1779872166156-0,0.000827
1779872166.177081,12.521631,520.200073,-4.179013,2.272939,0.830208,1779872166176-0,0.001585
1779872166.202370,12.546920,520.220032,-4.178997,2.271861,0.830397,1779872166196-0,0.001095
1779872166.216389,12.560939,520.240173,-4.177220,2.269449,0.830693,1779872166216-0,0.003010
1779872166.236434,12.580984,520.260193,-4.177166,2.268323,0.831062,1779872166236-0,0.001186
1779872166.256519,12.601069,520.280151,-4.177314,2.266156,0.831921,1779872166256-0,0.002335
1779872166.276640,12.621189,520.300049,-4.177467,2.264736,0.832532,1779872166276-0,0.001553
1779872166.296407,12.640957,520.320068,-4.177776,2.262724,0.833554,1779872166296-0,0.002279
1779872166.321463,12.666012,520.340088,-4.177102,2.261556,0.833974,1779872166316-0,0.001412
1779872166.336596,12.681145,520.360046,-4.177210,2.259638,0.835228,1779872166336-0,0.002294
1779872166.356551,12.701101,520.380066,-4.176496,2.258670,0.835737,1779872166356-0,0.001306
1779872166.376527,12.721077,520.400085,-4.175616,2.257039,0.836874,1779872166376-0,0.002175
1779872166.396886,12.741436,520.420227,-4.175160,2.256339,0.837387,1779872166396-0,0.000980
1779872166.421242,12.765792,520.440125,-4.174276,2.255363,0.838122,1779872166416-0,0.001508
1779872166.436742,12.781292,520.460144,-4.174379,2.254692,0.839209,1779872166436-0,0.001282
1779872166.456718,12.801267,520.480164,-4.173090,2.253708,0.840586,1779872166456-0,0.002127
1779872166.476584,12.821134,520.500183,-4.173330,2.253586,0.841387,1779872166476-0,0.000845
1779872166.496698,12.841247,520.520142,-4.173169,2.253469,0.842270,1779872166496-0,0.000905
1779872166.516516,12.861066,520.540039,-4.171909,2.253282,0.842888,1779872166516-0,0.001416
1779872166.542231,12.886781,520.560059,-4.171438,2.253369,0.843671,1779872166536-0,0.000918
1779872166.556295,12.900845,520.580078,-4.171858,2.253495,0.843990,1779872166556-0,0.000542
1779872166.576344,12.920894,520.600037,-4.172442,2.253774,0.844842,1779872166576-0,0.001071
1779872166.596229,12.940778,520.620056,-4.171732,2.253816,0.845047,1779872166596-0,0.000740
1779872166.616316,12.960866,520.640076,-4.171251,2.254117,0.845611,1779872166616-0,0.000800
1779872166.636456,12.981006,520.660156,-4.171741,2.254294,0.845897,1779872166636-0,0.000594
1779872166.663958,13.008508,520.680054,-4.171485,2.254651,0.846331,1779872166656-0,0.000618
1779872166.676293,13.020843,520.700073,-4.171257,2.254827,0.846510,1779872166676-0,0.000339
1779872166.696241,13.040791,520.720032,-4.171151,2.255246,0.846929,1779872166696-0,0.000601
1779872166.716473,13.061023,520.740051,-4.170387,2.255443,0.846995,1779872166716-0,0.000792
1779872166.736303,13.080852,520.760071,-4.170350,2.255756,0.847160,1779872166736-0,0.000356
1779872166.756432,13.100982,520.780029,-4.170038,2.255896,0.847148,1779872166756-0,0.000341
1779872166.780969,13.125519,520.800049,-4.169303,2.256159,0.846919,1779872166776-0,0.000814
1779872166.797069,13.141618,520.820068,-4.168732,2.256281,0.846737,1779872166796-0,0.000612
1779872166.816282,13.160831,520.840027,-4.167989,2.256736,0.846266,1779872166816-0,0.000990
1779872166.836476,13.181026,520.860168,-4.167627,2.257051,0.846010,1779872166836-0,0.000544
1779872166.856530,13.201080,520.880188,-4.166416,2.257749,0.845481,1779872166856-0,0.001494
1779872166.880341,13.224891,520.900085,-4.166484,2.258594,0.845115,1779872166876-0,0.000924
1779872166.896456,13.241005,520.920044,-4.165787,2.259581,0.844603,1779872166896-0,0.001312
1779872166.916399,13.260949,520.940063,-4.165230,2.261391,0.843768,1779872166916-0,0.002070
1779872166.936336,13.280886,520.960083,-4.164514,2.263307,0.842814,1779872166936-0,0.002257
1779872166.956366,13.300915,520.980042,-4.164056,2.264662,0.842122,1779872166956-0,0.001588
1779872166.976331,13.320881,521.000061,-4.163197,2.266289,0.841207,1779872166976-0,0.002056
1779872167.000565,13.345115,521.020081,-4.162004,2.267107,0.840630,1779872166996-0,0.001557
1779872167.016331,13.360880,521.040039,-4.157932,2.269470,0.839238,1779872167016-0,0.004909
1779872167.036424,13.380974,521.060059,-4.158235,2.270826,0.838966,1779872167036-0,0.001415
1779872167.056392,13.400942,521.080078,-4.157082,2.272399,0.838380,1779872167056-0,0.002036
1779872167.076514,13.421064,521.100037,-4.154744,2.273095,0.837777,1779872167076-0,0.002512
1779872167.101191,13.445741,521.120056,-4.147181,2.274546,0.836083,1779872167096-0,0.007885
